province_name,psgc_province,city_name,city_name_psgc,brgy_name,psgc,district,subdistrict,region,region_psgc,region_name_short
AURORA,037700000,MARIA AURORA,037707000,BARANGAY I (POB.),037707005,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,BARANGAY II (POB.),037707006,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,BARANGAY III (POB.),037707007,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,BARANGAY IV (POB.),037707008,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,BAUBO,037707009,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,BAYANIHAN,037707010,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,BAZAL,037707011,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,CABITUCULAN EAST,037707012,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,CABITUCULAN WEST,037707013,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,DEBUCAO,037707014,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,DECOLIAT,037707015,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,DETAILEN,037707016,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,DIAAT,037707017,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,DIALATMAN,037707018,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,DIAMAN,037707019,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,DIANAWAN,037707020,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,DIKILDIT,037707021,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,DIMANPUDSO,037707022,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,DIOME,037707023,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,ESTONILO,037707024,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,FLORIDA,037707025,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,GALINTUJA,037707026,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,CADAYACAN,037707027,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,MALASIN,037707028,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,PONGLO,037707029,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,QUIRINO,037707030,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,RAMADA,037707031,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,SAN JOAQUIN,037707032,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,SAN JOSE,037707033,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,SAN LEONARDO,037707034,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,SANTA LUCIA,037707035,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,SANTO TOMAS,037707036,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,SUGUIT,037707037,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,VILLA AURORA,037707038,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,WENCESLAO,037707039,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,MARIA AURORA,037707000,SAN JUAN,037707040,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,BACONG,037708001,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,BARANGAY I (POB.),037708002,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,BARANGAY II (POB.),037708003,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,BARANGAY III (POB.),037708004,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,BARANGAY IV (POB.),037708005,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,DIBALO,037708006,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,DIBAYABAY,037708007,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,DIBUT,037708008,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,DIKAPINISAN,037708009,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,DIMANAYAT,037708010,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,DITEKI,037708011,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,DITUMABO,037708012,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,L. PIMENTEL,037708013,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,NONONG SENIOR,037708014,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,REAL,037708015,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,SAN ISIDRO,037708016,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,SAN JOSE,037708017,,,REGION III (CENTRAL LUZON),030000000,III
AURORA,037700000,SAN LUIS,037708000,ZARAH,037708018,,,REGION III (CENTRAL LUZON),030000000,III
BATANGAS,041000000,AGONCILLO,041001000,ADIA,041001001,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,BAGONG SIKAT,041001002,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,BALANGON,041001004,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,BILIBINWANG,041001005,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,BANGIN,041001006,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,BARIGON,041001007,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,CORAL NA MUNTI,041001008,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,GUITNA,041001009,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,MABINI,041001010,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,PAMIGA,041001012,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,PANHULAN,041001013,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,PANSIPIT,041001014,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,POBLACION,041001015,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,POOK,041001016,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,SAN JACINTO,041001017,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,SAN TEODORO,041001018,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,SANTA CRUZ,041001019,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,SANTO TOMAS,041001020,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,SUBIC IBABA,041001021,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,SUBIC ILAYA,041001022,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,AGONCILLO,041001000,BANYAGA,041001023,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,BALAGBAG,041002001,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,CONCEPCION,041002002,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,CONCORDIA,041002003,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,DALIPIT EAST,041002004,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,DALIPIT WEST,041002005,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,DOMINADOR EAST,041002006,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,DOMINADOR WEST,041002007,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,MUNLAWIN SUR,041002008,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,MUNLAWIN NORTE,041002009,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,MUZON PRIMERO,041002011,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,MUZON SEGUNDO,041002012,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,PINAGKURUSAN,041002013,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,PING-AS,041002014,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,POBLACION EAST,041002015,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,POBLACION WEST,041002016,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,SAN JOSE,041002018,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,SANTA CRUZ,041002019,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,TADLAC,041002020,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,ALITAGTAG,041002000,SAN JUAN,041002021,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,BACLARAN,041003001,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,BARANGAY 1 (POB.),041003003,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,BARANGAY 10 (POB.),041003004,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,BARANGAY 11 (POB.),041003005,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,BARANGAY 12 (POB.),041003006,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,BARANGAY 2 (POB.),041003007,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,BARANGAY 3 (POB.),041003008,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,BARANGAY 4 (POB.),041003009,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,BARANGAY 5 (POB.),041003010,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,BARANGAY 6 (POB.),041003011,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,BARANGAY 7 (POB.),041003012,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,BARANGAY 8 (POB.),041003013,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,BARANGAY 9 (POB.),041003014,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,CALAN,041003016,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,CALOOCAN,041003017,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,CALZADA,041003018,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,CANDA,041003019,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,CARENAHAN,041003020,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,CAYBUNGA,041003021,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,CAYPONCE,041003022,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,DALIG,041003023,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,DAO,041003024,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,DILAO,041003025,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,DUHATAN,041003026,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,DURUNGAO,041003027,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,GIMALAS,041003028,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,GUMAMELA,041003029,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,LAGNAS,041003030,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,LANATAN,041003031,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,LANGGANGAN,041003032,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,LUCBAN PUTOL,041003033,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,LUCBAN POOK,041003034,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,MAGABE,041003035,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,MALALAY,041003036,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,MUNTING TUBIG,041003037,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,NAVOTAS,041003038,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,PATUGO,041003039,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,PALIKPIKAN,041003040,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,POOC,041003042,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,SAMBAT,041003043,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,SAMPAGA,041003044,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,SAN JUAN,041003045,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,SAN PIRO,041003046,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,SANTOL,041003048,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,SUKOL,041003049,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,TACTAC,041003050,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,TALUDTUD,041003051,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALAYAN,041003000,TANGGOY,041003052,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALETE,041004000,ALANGILAN,041004001,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALETE,041004000,CALAWIT,041004002,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALETE,041004000,LOOC,041004003,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALETE,041004000,MAGAPI,041004004,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALETE,041004000,MAKINA,041004005,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALETE,041004000,MALABANAN,041004006,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALETE,041004000,PALIGAWAN,041004007,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALETE,041004000,PALSARA,041004008,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALETE,041004000,POBLACION,041004009,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALETE,041004000,SALA,041004010,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALETE,041004000,SAMPALOCAN,041004011,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALETE,041004000,SOLIS,041004012,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BALETE,041004000,SAN SEBASTIAN,041004013,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,ALANGILAN,041005001,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BALAGTAS,041005003,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BALETE,041005004,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BANABA CENTER,041005006,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BANABA KANLURAN,041005007,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BANABA SILANGAN,041005008,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BANABA IBABA,041005009,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BILOGO,041005010,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,MAAPAS,041005011,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BOLBOK,041005012,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BUKAL,041005013,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,CALICANTO,041005014,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,CATANDALA,041005016,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,CONCEPCION,041005017,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,CONDE ITAAS,041005018,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,CONDE LABAK,041005019,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,CUTA,041005020,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,DALIG,041005021,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,DELA PAZ,041005022,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,DELA PAZ PULOT APLAYA,041005023,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,DELA PAZ PULOT ITAAS,041005024,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,DOMOCLAY,041005026,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,DUMANTAY,041005027,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,GULOD ITAAS,041005028,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,GULOD LABAK,041005029,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,HALIGUE KANLURAN,041005030,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,HALIGUE SILANGAN,041005031,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,ILIHAN,041005032,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,KUMBA,041005033,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,KUMINTANG IBABA,041005034,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,KUMINTANG ILAYA,041005035,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,LIBJO,041005036,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,"LIPONPON, ISLA VERDE",041005037,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,MAHABANG DAHILIG,041005038,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,MAHABANG PARANG,041005039,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,MAHACOT SILANGAN,041005040,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,MAHACOT KANLURAN,041005041,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,MALALIM,041005042,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,MALIBAYO,041005043,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,MALITAM,041005044,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,MARUCLAP,041005045,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,MABACONG,041005046,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,PAGKILATAN,041005047,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,PAHARANG KANLURAN,041005048,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,PAHARANG SILANGAN,041005049,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,PALLOCAN SILANGAN,041005050,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,PALLOCAN KANLURAN,041005051,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,PINAMUCAN,041005052,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,PINAMUCAN IBABA,041005053,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,PINAMUCAN SILANGAN,041005054,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 1 (POB.),041005055,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 10 (POB.),041005056,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 11 (POB.),041005057,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 12 (POB.),041005058,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 13 (POB.),041005059,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 14 (POB.),041005060,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 15 (POB.),041005061,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 16 (POB.),041005062,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 17 (POB.),041005063,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 18 (POB.),041005064,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 19 (POB.),041005065,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 2 (POB.),041005066,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 20 (POB.),041005067,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 21 (POB.),041005068,,,REGION IV-A (CALABARZON),040000000,IV-A
